Leader,Follower,Target,Source,Weight,Id
易方达基金,国信证券,1394727,3532908,2,13947273532908
易方达基金,国家集成电路产业投资基金,1394727,1395365,1,13947271395365
易方达基金,建设银行,1394727,1395357,9,13947271395357
易方达基金,易方达基金,1394727,1394727,139,13947271394727
易方达基金,礼来亚洲基金,1394727,1394664,1,13947271394664
易方达基金,蚂蚁金服,1394727,1502982,1,13947271502982
易方达基金,邦信资产,1394727,3006489,1,13947273006489
易津资本,易津资本,1401835,1401835,24,14018351401835
易津资本,松禾资本,1401835,1393267,1,14018351393267
易津资本,银杏谷资本,1401835,1394537,1,14018351394537
易车网,SIG海纳亚洲创投基金,1393444,1393215,1,13934441393215
易车网,君联资本,1393444,1166539,1,13934441166539
易车网,德同资本,1393444,1393220,1,13934441393220
易车网,戈壁创投,1393444,1393240,1,13934441393240
易车网,易车网,1393444,1393444,17,13934441393444
易车网,真格基金,1393444,1393333,1,13934441393333
易车网,腾讯投资,1393444,1393533,1,13934441393533
星河互联,凯盈资本,1153999,1408265,1,11539991408265
星河互联,华耀资本,1153999,1394951,1,11539991394951
星河互联,天九投资,1153999,3019687,1,11539993019687
星河互联,明势资本,1153999,1393449,1,11539991393449
星河互联,星河互联,1153999,1153999,105,11539991153999
星河互联,起源资本,1153999,1393512,1,11539991393512
星瀚资本,中路资本,1393610,1395888,1,13936101395888
星瀚资本,北软天使基金,1393610,1394520,1,13936101394520
星瀚资本,星瀚资本,1393610,1393610,14,13936101393610
星瀚资本,春晓资本（停止运营）,1393610,1393683,1,13936101393683
星瀚资本,梅花创投,1393610,1393349,1,13936101393349
星瀚资本,泰有基金,1393610,3019567,1,13936103019567
星瀚资本,老鹰基金,1393610,1393448,2,13936101393448
星瀚资本,英诺天使基金,1393610,1393598,2,13936101393598
星瀚资本,险峰（K2VC）,1393610,1393398,1,13936101393398
星火金融,创客总部,1394848,1151324,1,13948481151324
星火金融,坚果资本,1394848,1403403,1,13948481403403
星火金融,天使汇,1394848,1136387,1,13948481136387
星火金融,星火金融,1394848,1394848,33,13948481394848
星火金融,金葵花资本,1394848,3536497,1,13948483536497
星辉互动娱乐,星辉互动娱乐,3021676,3021676,47,30216763021676
星辉互动娱乐,杉杉创投,3021676,1393493,1,30216761393493
春晓资本（停止运营）,云启资本,1393683,1393357,1,13936831393357
春晓资本（停止运营）,博将资本,1393683,1395446,1,13936831395446
春晓资本（停止运营）,和君资本,1393683,1394320,1,13936831394320
春晓资本（停止运营）,戈壁创投,1393683,1393240,2,13936831393240
春晓资本（停止运营）,春晓资本（停止运营）,1393683,1393683,30,13936831393683
春晓资本（停止运营）,水木资本,1393683,1394797,1,13936831394797
春晓资本（停止运营）,泰达科投,1393683,1395575,1,13936831395575
春晓资本（停止运营）,真格基金,1393683,1393333,1,13936831393333
春晓资本（停止运营）,联想之星,1393683,1393342,1,13936831393342
晨兴资本,CBC宽带资本,1396163,1393305,1,13961631393305
晨兴资本,GGV纪源资本,1396163,1393232,4,13961631393232
晨兴资本,IDG资本,1396163,1393211,10,13961631393211
晨兴资本,中民投,1396163,1398761,1,13961631398761
晨兴资本,九合创投,1396163,1393422,1,13961631393422
晨兴资本,云启资本,1396163,1393357,2,13961631393357
晨兴资本,今日资本,1396163,3536489,1,13961633536489
晨兴资本,光信资本,1396163,1393471,2,13961631393471
晨兴资本,创新工场,1396163,1393329,1,13961631393329
晨兴资本,北极光创投,1396163,1393218,1,13961631393218
晨兴资本,华创资本,1396163,1393344,1,13961631393344
晨兴资本,合力投资,1396163,1395652,1,13961631395652
晨兴资本,启明创投,1396163,1393222,1,13961631393222
晨兴资本,坚果资本,1396163,1403403,1,13961631403403
晨兴资本,复星集团,1396163,3010815,1,13961633010815
晨兴资本,字节跳动,1396163,1137979,1,13961631137979
晨兴资本,弘道资本,1396163,1395624,1,13961631395624
晨兴资本,心元资本,1396163,1393430,1,13961631393430
晨兴资本,戈壁创投,1396163,1393240,1,13961631393240
晨兴资本,成为资本,1396163,1393442,1,13961631393442
晨兴资本,春晓资本（停止运营）,1396163,1393683,1,13961631393683
晨兴资本,晨兴资本,1396163,1396163,51,13961631396163
晨兴资本,松禾资本,1396163,1393267,1,13961631393267
晨兴资本,清科创投,1396163,3600114,1,13961633600114
晨兴资本,湖畔山南资本,1396163,1393800,2,13961631393800
晨兴资本,源码资本,1396163,1393347,1,13961631393347
晨兴资本,百度风投,1396163,3006448,1,13961633006448
晨兴资本,真格基金,1396163,1393333,2,13961631393333
晨兴资本,策源创投,1396163,1393269,1,13961631393269
晨兴资本,红杉资本中国基金,1396163,1393213,1,13961631393213
晨兴资本,红点创投,1396163,1393244,1,13961631393244
晨兴资本,线性资本,1396163,1393345,1,13961631393345
晨兴资本,联创永宣,1396163,1394692,1,13961631394692
晨兴资本,联想之星,1396163,1393342,1,13961631393342
晨兴资本,软银中国,1396163,1393210,1,13961631393210
晨兴资本,达晨创投,1396163,1393234,1,13961631393234
晨兴资本,金沙江创投,1396163,1393226,1,13961631393226
晨兴资本,顺为资本,1396163,1393334,6,13961631393334
晨兴资本,高榕资本,1396163,1393358,3,13961631393358
晨兴资本,高瓴资本,1396163,1393343,1,13961631393343
晨晖创投,中金资本,1393688,1399389,1,13936881399389
晨晖创投,创新谷Innovalley,1393688,1396005,1,13936881396005
晨晖创投,昆仲资本,1393688,1395509,1,13936881395509
晨晖创投,晨晖创投,1393688,1393688,13,13936881393688
普华资本,IDG资本,1394150,1393211,1,13941501393211
普华资本,SIG海纳亚洲创投基金,1394150,1393215,1,13941501393215
普华资本,十维资本,1394150,1400444,1,13941501400444
普华资本,华盖资本,1394150,1395187,1,13941501395187
普华资本,招商局创投,1394150,1400436,1,13941501400436
普华资本,普华资本,1394150,1394150,65,13941501394150
普华资本,涌铧投资,1394150,1393525,1,13941501393525
普华资本,用友幸福投资,1394150,3024106,1,13941503024106
普华资本,盈动资本,1394150,1510218,1,13941501510218
普华资本,磐霖资本,1394150,1395460,1,13941501395460
普华资本,联想之星,1394150,1393342,1,13941501393342
普思资本,IDG资本,3017450,1393211,1,30174501393211
普思资本,丹华资本,3017450,1395813,1,30174501395813
普思资本,华兴创投,3017450,1402050,1,30174501402050
普思资本,同创伟业,3017450,1393679,1,30174501393679
普思资本,普思资本,3017450,3017450,17,30174503017450
普洛斯,广发信德,1198241,1394008,1,11982411394008
普洛斯,新希望集团,1198241,3536779,1,11982413536779
普洛斯,普洛斯,1198241,1198241,14,11982411198241
普洛斯,源码资本,1198241,1393347,1,11982411393347
普洛斯,险峰（K2VC）,1198241,1393398,1,11982411393398
景林投资,IDG资本,1394555,1393211,1,13945551393211
景林投资,中信证券,1394555,3107296,1,13945553107296
景林投资,分享投资,1394555,1394665,2,13945551394665
景林投资,华创资本,1394555,1393344,1,13945551393344
景林投资,华谊兄弟,1394555,1147672,1,13945551147672
景林投资,合一资本,1394555,1399126,1,13945551399126
景林投资,君联资本,1394555,1166539,1,13945551166539
景林投资,小米科技,1394555,1564729,1,13945551564729
景林投资,广发信德,1394555,1394008,2,13945551394008
景林投资,新进创投,1394555,1407908,1,13945551407908
景林投资,易方达基金,1394555,1394727,1,13945551394727
景林投资,晨兴资本,1394555,1396163,1,13945551396163
景林投资,景林投资,1394555,1394555,38,13945551394555
景林投资,汉理资本,1394555,1393553,1,13945551393553
景林投资,源码资本,1394555,1393347,3,13945551393347
景林投资,盈信资本,1394555,1395515,1,13945551395515
景林投资,策源创投,1394555,1393269,1,13945551393269
景林投资,经纬中国,1394555,1393268,1,13945551393268
景林投资,辰海资本,1394555,1409175,1,13945551409175
景林投资,险峰（K2VC）,1394555,1393398,1,13945551393398
景林投资,顺为资本,1394555,1393334,1,13945551393334
景林投资,飞马旅,1394555,1393734,1,13945551393734
景林投资,鼎锋资产,1394555,1399619,1,13945551399619
暴龙投资,天使投资人薛蛮子,1394679,3019771,1,13946793019771
暴龙投资,孝昌水木投资,1394679,3020910,1,13946793020910
暴龙投资,广州基金,1394679,1397914,2,13946791397914
暴龙投资,新龙脉资本,1394679,3317610,1,13946793317610
暴龙投资,暴龙投资,1394679,1394679,21,13946791394679
暴龙投资,联创永宣,1394679,1394692,1,13946791394692
暾澜投资,勤桦投资,1394063,1395616,2,13940631395616
暾澜投资,和盟创投,1394063,3142670,1,13940633142670
暾澜投资,天使投资人王刚,1394063,3019767,1,13940633019767
暾澜投资,帮实资本,1394063,1394674,1,13940631394674
暾澜投资,暾澜投资,1394063,1394063,28,13940631394063
暾澜投资,海通创意资本,1394063,1393450,1,13940631393450
暾澜投资,盛世景,1394063,3536668,1,13940633536668
暾澜投资,维思资本,1394063,1393856,1,13940631393856
暾澜投资,联创永宣,1394063,1394692,1,13940631394692
暾澜投资,银杏谷资本,1394063,1394537,1,13940631394537
朗玛峰创投,中国风险投资,1393578,1399262,1,13935781399262
朗玛峰创投,丰厚资本,1393578,1394549,1,13935781394549
朗玛峰创投,元禾原点,1393578,1394781,1,13935781394781
朗玛峰创投,凯盈资本,1393578,1408265,3,13935781408265
朗玛峰创投,合力投资,1393578,1395652,1,13935781395652
朗玛峰创投,同创伟业,1393578,1393679,1,13935781393679
朗玛峰创投,国发创投,1393578,1400322,1,13935781400322
朗玛峰创投,国投集团,1393578,1395544,1,13935781395544
朗玛峰创投,德同资本,1393578,1393220,2,13935781393220
朗玛峰创投,朗玛峰创投,1393578,1393578,51,13935781393578
朗玛峰创投,梅花创投,1393578,1393349,1,13935781393349
朗玛峰创投,汉富控股,1393578,1394978,1,13935781394978
朗玛峰创投,浙商创投,1393578,1407911,1,13935781407911
朗盛投资,天亿投资,1398919,1401709,1,13989191401709
朗盛投资,朗盛投资,1398919,1398919,15,13989191398919
朗盛投资,祥峰投资,1398919,1393326,1,13989191393326
朗科投资,凯盈资本,1399942,1408265,1,13999421408265
朗科投资,同创伟业,1399942,1393679,1,13999421393679
朗科投资,启赋资本,1399942,1393348,2,13999421393348
朗科投资,唯猎资本,1399942,1396642,1,13999421396642
朗科投资,朗科投资,1399942,1399942,25,13999421399942
朗科投资,长策投资,1399942,1403262,1,13999421403262
朗程资本,兴业证券,1400596,3230293,1,14005963230293
朗程资本,凯风创投,1400596,1395671,1,14005961395671
朗程资本,国发创投,1400596,1400322,1,14005961400322
朗程资本,朗程资本,1400596,1400596,14,14005961400596
杉杉创投,杉杉创投,1393493,1393493,18,13934931393493
杉杉创投,联创永宣,1393493,1394692,1,13934931394692
杭州好望角投资管理有限公司,和君资本,1394508,1394320,1,13945081394320
杭州好望角投资管理有限公司,安赐资产管理有限公司,1394508,1394842,1,13945081394842
杭州好望角投资管理有限公司,易车网,1394508,1393444,2,13945081393444
杭州好望角投资管理有限公司,杭州好望角投资管理有限公司,1394508,1394508,21,13945081394508
松禾资本,DFJ德丰杰中国基金,1393267,1401365,2,13932671401365
松禾资本,StarVC,1393267,1402133,1,13932671402133
松禾资本,东方证券,1393267,1397826,1,13932671397826
松禾资本,乐游资本,1393267,1393490,1,13932671393490
松禾资本,光信资本,1393267,1393471,1,13932671393471
松禾资本,分享投资,1393267,1394665,1,13932671394665
松禾资本,前海母基金,1393267,1395704,1,13932671395704
松禾资本,力合创投,1393267,1402910,1,13932671402910
松禾资本,力鼎投资,1393267,1393660,1,13932671393660
松禾资本,合力投资,1393267,1395652,1,13932671395652
松禾资本,同创伟业,1393267,1393679,1,13932671393679
松禾资本,君盛投资,1393267,1396488,1,13932671396488
松禾资本,国中创投,1393267,1401284,1,13932671401284
松禾资本,国金投资,1393267,3536333,1,13932673536333
松禾资本,招商局资本,1393267,1393231,1,13932671393231
松禾资本,时代伯乐,1393267,3536672,1,13932673536672
松禾资本,昆仑万维,1393267,1136909,1,13932671136909
松禾资本,明势资本,1393267,1393449,1,13932671393449
松禾资本,松禾资本,1393267,1393267,66,13932671393267
松禾资本,江苏高投,1393267,1393247,1,13932671393247
松禾资本,深创投,1393267,1393212,3,13932671393212
松禾资本,清科创投,1393267,3600114,1,13932673600114
松禾资本,百度风投,1393267,3006448,1,13932673006448
松禾资本,真顺基金,1393267,1394540,6,13932671394540
松禾资本,磐谷创投,1393267,1393724,1,13932671393724
松禾资本,红杉资本中国基金,1393267,1393213,1,13932671393213
松禾资本,辰海资本,1393267,1409175,1,13932671409175
松禾资本,达晨创投,1393267,1393234,1,13932671393234
松禾资本,集结号资本,1393267,1393432,1,13932671393432
松禾资本,雷雨资本,1393267,1393586,1,13932671393586
松禾资本,青橙资本,1393267,3005608,14,13932673005608
极客帮创投,DFJ德丰杰中国基金,1394565,1401365,1,13945651401365
极客帮创投,IDG资本,1394565,1393211,1,13945651393211
极客帮创投,PreAngel,1394565,1393421,2,13945651393421
极客帮创投,中文在线,1394565,1135283,1,13945651135283
极客帮创投,北软天使基金,1394565,1394520,1,13945651394520
极客帮创投,天使汇,1394565,1136387,2,13945651136387
极客帮创投,新龙脉资本,1394565,3317610,1,13945653317610
极客帮创投,明势资本,1394565,1393449,3,13945651393449
极客帮创投,晨兴资本,1394565,1396163,1,13945651396163
极客帮创投,极客帮创投,1394565,1394565,26,13945651394565
极客帮创投,梅花创投,1394565,1393349,1,13945651393349
极客帮创投,紫辉创投,1394565,1394587,1,13945651394587
极客帮创投,英诺天使基金,1394565,1393598,2,13945651393598
极客帮创投,青橙资本,1394565,3005608,1,13945653005608
极豆资本,中科招商,1395606,1393577,1,13956061393577
极豆资本,极豆资本,1395606,1395606,15,13956061395606
梅花创投,上海伯藜投资管理有限公司,1393349,1393836,1,13933491393836
梅花创投,东湖创投,1393349,1395555,1,13933491395555
梅花创投,丰厚资本,1393349,1394549,1,13933491394549
梅花创投,九合创投,1393349,1393422,4,13933491393422
梅花创投,五岳资本,1393349,1393691,1,13933491393691
梅花创投,京育基金,1393349,1408696,1,13933491408696
梅花创投,创客总部,1393349,1151324,1,13933491151324
梅花创投,创新谷Innovalley,1393349,1396005,1,13933491396005
梅花创投,嘉道谷投资,1393349,1402053,2,13933491402053
梅花创投,天使投资人薛蛮子,1393349,3019771,2,13933493019771
梅花创投,天使汇,1393349,1136387,2,13933491136387
梅花创投,娱乐工场,1393349,1395395,1,13933491395395
梅花创投,安芙兰资本,1393349,1393792,11,13933491393792
梅花创投,寒武创投,1393349,1399798,2,13933491399798
梅花创投,尚势资本,1393349,1395419,3,13933491395419
梅花创投,弘道资本,1393349,1395624,1,13933491395624
梅花创投,张江火炬创投,1393349,1394861,1,13933491394861
梅花创投,微影资本,1393349,1395472,1,13933491395472
梅花创投,戈壁创投,1393349,1393240,1,13933491393240
梅花创投,明势资本,1393349,1393449,8,13933491393449
梅花创投,普华资本,1393349,1394150,2,13933491394150
梅花创投,松禾资本,1393349,1393267,1,13933491393267
梅花创投,梅花创投,1393349,1393349,91,13933491393349
梅花创投,泽厚资本,1393349,1393986,1,13933491393986
梅花创投,涌铧投资,1393349,1393525,1,13933491393525
梅花创投,清控科创控股,1393349,1395974,1,13933491395974
梅花创投,清科创投,1393349,3600114,1,13933493600114
梅花创投,盈信资本,1393349,1395515,1,13933491395515
梅花创投,盛景嘉成,1393349,1398231,1,13933491398231
梅花创投,真格基金,1393349,1393333,1,13933491393333
梅花创投,祥峰投资,1393349,1393326,1,13933491393326
梅花创投,策源创投,1393349,1393269,1,13933491393269
梅花创投,纽信创投,1393349,1393543,2,13933491393543
梅花创投,经纬中国,1393349,1393268,1,13933491393268
梅花创投,联想之星,1393349,1393342,1,13933491393342
梅花创投,英诺天使基金,1393349,1393598,3,13933491393598
梅花创投,蓝驰创投,1393349,1393248,1,13933491393248
梅花创投,道生投资,1393349,1394681,1,13933491394681
梅花创投,阿米巴资本,1393349,1408382,1,13933491408382
梅花创投,险峰（K2VC）,1393349,1393398,2,13933491393398
梅花创投,青山资本,1393349,3536625,14,13933493536625
梅花创投,黑马基金,1393349,1393513,1,13933491393513
欢聚时代,SIG海纳亚洲创投基金,1397781,1393215,1,13977811393215
欢聚时代,光大控股,1397781,1399418,1,13977811399418
欢聚时代,前海开源,1397781,3017746,1,13977813017746
欢聚时代,广发信德,1397781,1394008,1,13977811394008
欢聚时代,欢聚时代,1397781,1397781,18,13977811397781
欢聚时代,赛富投资基金,1397781,1393266,1,13977811393266
正和岛投资,六禾创投,1399892,1399466,1,13998921399466
正和岛投资,新希望集团,1399892,3536779,1,13998923536779
正和岛投资,正和岛投资,1399892,1399892,16,13998921399892
正和岛投资,科大讯飞,1399892,1564736,1,13998921564736
正海资本,东方富海,1399544,3222174,2,13995443222174
正海资本,中金公司,1399544,1393854,1,13995441393854
正海资本,凯辉基金,1399544,1409337,1,13995441409337
正海资本,正海资本,1399544,1399544,17,13995441399544
正海资本,邦明资本,1399544,1399134,1,13995441399134
正轩投资,十维资本,1393736,1400444,1,13937361400444
正轩投资,正轩投资,1393736,1393736,28,13937361393736
正轩投资,深圳高新投,1393736,1402325,1,13937361402325
武岳峰资本,力合创投,1393645,1402910,1,13936451402910
武岳峰资本,启迪之星,1393645,1394723,1,13936451394723
武岳峰资本,武岳峰资本,1393645,1393645,19,13936451393645
武岳峰资本,聚源资本,1393645,1406817,1,13936451406817
武岳峰资本,邦信资产,1393645,3006489,1,13936453006489
毅达资本,上海久奕投资管理有限公司,1393352,1394713,1,13933521394713
毅达资本,中路资本,1393352,1395888,1,13933521395888
毅达资本,创东方投资,1393352,1395970,1,13933521395970
毅达资本,创新工场,1393352,1393329,2,13933521393329
毅达资本,华安证券,1393352,1175663,1,13933521175663
毅达资本,华泰证券,1393352,1397168,2,13933521397168
毅达资本,合肥创投,1393352,1403316,1,13933521403316
毅达资本,国发创投,1393352,1400322,1,13933521400322
毅达资本,奇虎360,1393352,1145589,1,13933521145589
毅达资本,峰瑞资本,1393352,1394626,1,13933521394626
毅达资本,建设银行,1393352,1395357,1,13933521395357
毅达资本,易方达基金,1393352,1394727,1,13933521394727
毅达资本,普思资本,1393352,3017450,1,13933523017450
毅达资本,毅达资本,1393352,1393352,89,13933521393352
毅达资本,江苏高投,1393352,1393247,3,13933521393247
毅达资本,浙科投资,1393352,3007642,1,13933523007642
毅达资本,海通开元,1393352,1397861,1,13933521397861
毅达资本,涌铧投资,1393352,1393525,1,13933521393525
毅达资本,盛宇投资,1393352,1393649,1,13933521393649
毅达资本,硅谷天堂,1393352,1403059,1,13933521403059
毅达资本,科发资本,1393352,1402013,1,13933521402013
毅达资本,红杉资本中国基金,1393352,1393213,1,13933521393213
毅达资本,联创永宣,1393352,1394692,1,13933521394692
毅达资本,苏大天宫创投,1393352,1401877,1,13933521401877
毅达资本,达晨创投,1393352,1393234,1,13933521393234
毅达资本,金浦投资,1393352,3536501,1,13933523536501
毅达资本,金茂投资,1393352,3536499,1,13933523536499
毅达资本,顺为资本,1393352,1393334,1,13933521393334
毅达资本,顺融资本,1393352,1395144,1,13933521395144
毅达资本,鼎锋资产,1393352,1399619,1,13933521399619
水木资本,中科创星,1394797,1394859,1,13947971394859
水木资本,娱乐工场,1394797,1395395,1,13947971395395
水木资本,朗科投资,1394797,1399942,1,13947971399942
水木资本,水木资本,1394797,1394797,22,13947971394797
水木资本,泰有基金,1394797,3019567,2,13947973019567
水木资本,海尔资本,1394797,3005529,1,13947973005529
汇财私人资本,合力投资,1394829,1395652,1,13948291395652
汇财私人资本,晨兴资本,1394829,1396163,1,13948291396163
汇财私人资本,汇财私人资本,1394829,1394829,22,13948291394829
汇财私人资本,源码资本,1394829,1393347,1,13948291393347
汉富控股,DCM中国,1394978,1393235,1,13949781393235
汉富控股,中国风险投资,1394978,1399262,1,13949781399262
汉富控股,中民投,1394978,1398761,1,13949781398761
汉富控股,中融鼎新,1394978,1403383,1,13949781403383
汉富控股,启赋资本,1394978,1393348,1,13949781393348
汉富控股,汉富控股,1394978,1394978,19,13949781394978
汉富控股,赛伯乐投资,1394978,1393318,1,13949781393318
汉理资本,CBC宽带资本,1393553,1393305,1,13935531393305
汉理资本,IDG资本,1393553,1393211,1,13935531393211
汉理资本,东方富海,1393553,3222174,1,13935533222174
汉理资本,常春藤资本,1393553,1393474,1,13935531393474
汉理资本,景林投资,1393553,1394555,1,13935531394555
汉理资本,正和岛投资,1393553,1399892,1,13935531399892
汉理资本,汉理资本,1393553,1393553,11,13935531393553
汉理资本,点亮资本,1393553,1394896,1,13935531394896
汉理资本,纽信创投,1393553,1393543,1,13935531393543
汉理资本,西部资本,1393553,3536758,1,13935533536758
汉能投资,东方富海,1394514,3222174,1,13945143222174
汉能投资,信中利资本,1394514,1393550,1,13945141393550
汉能投资,分享投资,1394514,1394665,1,13945141394665
汉能投资,创客总部,1394514,1151324,1,13945141151324
汉能投资,华创资本,1394514,1393344,1,13945141393344
汉能投资,基石资本,1394514,1393470,1,13945141393470
汉能投资,广州基金,1394514,1397914,1,13945141397914
汉能投资,汉能投资,1394514,1394514,18,13945141394514
汉能投资,赛富投资基金,1394514,1393266,1,13945141393266
汉能投资,达晨创投,1394514,1393234,1,13945141393234
汉能投资,零度资本,1394514,1395479,1,13945141395479
江苏高投,华兴创投,1393247,1402050,1,13932471402050
江苏高投,国发创投,1393247,1400322,1,13932471400322
江苏高投,易方达基金,1393247,1394727,1,13932471394727
江苏高投,毅达资本,1393247,1393352,1,13932471393352
江苏高投,江苏高投,1393247,1393247,15,13932471393247
河南投资集团,建设银行,3012586,1395357,1,30125861395357
河南投资集团,河南投资集团,3012586,3012586,18,30125863012586
泰岳梧桐资本,中信资本,1394562,3240091,1,13945623240091
泰岳梧桐资本,丹华资本,1394562,1395813,1,13945621395813
泰岳梧桐资本,创享投资,1394562,1395975,1,13945621395975
泰岳梧桐资本,国金投资,1394562,3536333,1,13945623536333
泰岳梧桐资本,天星资本,1394562,3210166,1,13945623210166
泰岳梧桐资本,恺英网络,1394562,1131284,2,13945621131284
泰岳梧桐资本,泰岳梧桐资本,1394562,1394562,32,13945621394562
泰岳梧桐资本,真格基金,1394562,1393333,1,13945621393333
泰岳梧桐资本,金浦投资,1394562,3536501,1,13945623536501
泰岳梧桐资本,青山资本,1394562,3536625,1,13945623536625
泰岳梧桐资本,鼎锋资产,1394562,1399619,1,13945621399619
泰有基金,分享投资,3019567,1394665,1,30195671394665
泰有基金,前海母基金,3019567,1395704,1,30195671395704
泰有基金,力合创投,3019567,1402910,1,30195671402910
泰有基金,启迪之星,3019567,1394723,2,30195671394723
泰有基金,和君资本,3019567,1394320,1,30195671394320
泰有基金,尚势资本,3019567,1395419,1,30195671395419
泰有基金,泰有基金,3019567,3019567,27,30195673019567
泰有基金,点亮资本,3019567,1394896,1,30195671394896
泰有基金,真格基金,3019567,1393333,2,30195671393333
泰有基金,苏州高新创投,3019567,1401878,1,30195671401878
泰有基金,英诺天使基金,3019567,1393598,1,30195671393598
泰有基金,追远创投,3019567,1402558,1,30195671402558
泰有基金,龙翌资本,3019567,1393433,1,30195671393433
泰达科投,中国诚通,1395575,1405394,1,13955751405394
泰达科投,华泰证券,1395575,1397168,1,13955751397168
泰达科投,华登国际,1395575,1393557,1,13955751393557
泰达科投,泰达科投,1395575,1395575,24,13955751395575
泰达科投,海达投资,1395575,1393336,3,13955751393336
泽厚资本,原子创投,1393986,1393549,1,13939861393549
泽厚资本,唯猎资本,1393986,1396642,1,13939861396642
泽厚资本,壹诺创投,1393986,1402306,1,13939861402306
泽厚资本,天使汇,1393986,1136387,1,13939861136387
泽厚资本,泽厚资本,1393986,1393986,45,13939861393986
泽厚资本,聚募网,1393986,1147752,1,13939861147752
泽厚资本,英诺天使基金,1393986,1393598,1,13939861393598
浅石创投,劲邦资本,1393487,1399155,1,13934871399155
浅石创投,星瀚资本,1393487,1393610,1,13934871393610
浅石创投,普华资本,1393487,1394150,1,13934871394150
浅石创投,浅石创投,1393487,1393487,18,13934871393487
浙商创投,中海投资,1407911,1408577,1,14079111408577
浙商创投,丰厚资本,1407911,1394549,3,14079111394549
浙商创投,同创伟业,1407911,1393679,1,14079111393679
浙商创投,娱乐工场,1407911,1395395,1,14079111395395
浙商创投,戈壁创投,1407911,1393240,2,14079111393240
浙商创投,朗玛峰创投,1407911,1393578,1,14079111393578
浙商创投,毅达资本,1407911,1393352,1,14079111393352
浙商创投,泰达科投,1407911,1395575,1,14079111395575
浙商创投,浙商创投,1407911,1407911,59,14079111407911
浙商创投,湖北高投,1407911,1395741,1,14079111395741
浙商创投,盛景嘉成,1407911,1398231,1,14079111398231
浙商创投,经纬中国,1407911,1393268,1,14079111393268
浙商创投,联创永宣,1407911,1394692,4,14079111394692
浙商创投,赛伯乐投资,1407911,1393318,1,14079111393318
浙商创投,达晨创投,1407911,1393234,1,14079111393234
浙商创投,远镜创投,1407911,1393857,1,14079111393857
浙商创投,道生投资,1407911,1394681,1,14079111394681
浙数文化,浙数文化,1403212,1403212,46,14032121403212
浙江浙大友创投资管理有限公司,中海投资,1394801,1408577,1,13948011408577
浙江浙大友创投资管理有限公司,大河创投,1394801,1393576,1,13948011393576
浙江浙大友创投资管理有限公司,浙江浙大友创投资管理有限公司,1394801,1394801,28,13948011394801
浙江金控资本,启赋资本,1398826,1393348,1,13988261393348
浙江金控资本,浙江金控资本,1398826,1398826,25,13988261398826
浙江金控资本,深创投,1398826,1393212,1,13988261393212
浙科投资,力合创投,3007642,1402910,1,30076421402910
浙科投资,华盖资本,3007642,1395187,1,30076421395187
浙科投资,浙科投资,3007642,3007642,21,30076423007642
浙科投资,科发资本,3007642,1402013,1,30076421402013
浩方创投,创享投资,1395552,1395975,1,13955521395975
浩方创投,君联资本,1395552,1166539,1,13955521166539
浩方创投,和君资本,1395552,1394320,1,13955521394320
浩方创投,坚果资本,1395552,1403403,1,13955521403403
浩方创投,易一天使,1395552,1393833,1,13955521393833
浩方创投,浩方创投,1395552,1395552,26,13955521395552
浩方创投,银杏谷资本,1395552,1394537,1,13955521394537
海丰至诚,天堂硅谷,1401620,1393296,1,14016201393296
海丰至诚,寒武创投,1401620,1399798,2,14016201399798
海丰至诚,峰瑞资本,1401620,1394626,1,14016201394626
海丰至诚,海丰至诚,1401620,1401620,34,14016201401620
海南控股,国开发展基金,1404031,3011593,1,14040313011593
海南控股,海南控股,1404031,1404031,26,14040311404031
海尔资本,今日资本,3005529,3536489,1,30055293536489
海尔资本,同创伟业,3005529,1393679,1,30055291393679
海尔资本,易方达基金,3005529,1394727,1,30055291394727
海尔资本,普华资本,3005529,1394150,1,30055291394150
海尔资本,正海资本,3005529,1399544,1,30055291399544
海尔资本,水木资本,3005529,1394797,1,30055291394797
海尔资本,海尔资本,3005529,3005529,37,30055293005529
海尔资本,湖南海捷投资有限公司,3005529,1395301,1,30055291395301
海尔资本,金石投资,3005529,1395917,1,30055291395917
海尔资本,鼎锋资产,3005529,1399619,1,30055291399619
海汇投资,南京市产业发展基金,1393506,3017109,1,13935063017109
海汇投资,平安创投,1393506,1394605,1,13935061394605
海汇投资,广州基金,1393506,1397914,1,13935061397914
海汇投资,毅达资本,1393506,1393352,1,13935061393352
海汇投资,海汇投资,1393506,1393506,21,13935061393506
海汇投资,海通开元,1393506,1397861,1,13935061397861
海汇投资,深创投,1393506,1393212,1,13935061393212
海航资本,海航资本,1394897,1394897,32,13948971394897
海航资本,深创投,1394897,1393212,1,13948971393212
海航资本,百度投资并购部,1394897,1393538,1,13948971393538
海航资本,腾讯投资,1394897,1393533,1,13948971393533
海达投资,北极光创投,1393336,1393218,1,13933361393218
海达投资,杉杉创投,1393336,1393493,1,13933361393493
海达投资,泰达科投,1393336,1395575,2,13933361395575
海达投资,海达投资,1393336,1393336,16,13933361393336
海达投资,盛宇投资,1393336,1393649,1,13933361393649
海达投资,长江国弘投资,1393336,1393509,1,13933361393509
海达投资,黑马基金,1393336,1393513,1,13933361393513
海通创意资本,东方证券,1393450,1397826,1,13934501397826
海通创意资本,合一资本,1393450,1399126,1,13934501399126
海通创意资本,好未来战略投资部,1393450,1151722,1,13934501151722
